白芍,https://www.dayi.org.cn/cmedical/1144879.html
炒白芍,https://www.dayi.org.cn/cmedical/1156280.html
螺旋藻,https://www.dayi.org.cn/cmedical/1116009.html
杜仲,https://www.dayi.org.cn/cmedical/1114072.html
沙苑子,https://www.dayi.org.cn/cmedical/1115379.html
田基黄,https://www.dayi.org.cn/cmedical/304015.html
煅龙骨,https://www.dayi.org.cn/cmedical/1156010.html
盐杜仲,https://www.dayi.org.cn/cmedical/1155982.html
黑木耳,https://www.dayi.org.cn/cmedical/1155670.html
炒麦芽,https://www.dayi.org.cn/cmedical/1156262.html
吉祥草,https://www.dayi.org.cn/cmedical/1114694.html
雷公藤,https://www.dayi.org.cn/cmedical/301746.html
藕,https://www.dayi.org.cn/cmedical/302618.html
黄大豆,https://www.dayi.org.cn/cmedical/301328.html
郁金,https://www.dayi.org.cn/cmedical/305581.html
地龙,https://www.dayi.org.cn/cmedical/1155651.html
木麻黄,https://www.dayi.org.cn/cmedical/302428.html
香附,https://www.dayi.org.cn/cmedical/304661.html
迎春花,https://www.dayi.org.cn/cmedical/305471.html
生石膏,https://www.dayi.org.cn/cmedical/1155950.html
肾精草,https://www.dayi.org.cn/cmedical/1156246.html
凤尾草,https://www.dayi.org.cn/cmedical/1114123.html
麸炒枳实,https://www.dayi.org.cn/cmedical/1156114.html
麦饭石,https://www.dayi.org.cn/cmedical/302074.html
酸角,https://www.dayi.org.cn/cmedical/303873.html
西洋参,https://www.dayi.org.cn/cmedical/1115952.html
金银花露,https://www.dayi.org.cn/cmedical/1114667.html
绵枣儿,https://www.dayi.org.cn/cmedical/302339.html
黑枸杞,https://www.dayi.org.cn/cmedical/1128813.html
木耳,https://www.dayi.org.cn/cmedical/302396.html
猫须草,https://www.dayi.org.cn/cmedical/1114804.html
木棉花,https://www.dayi.org.cn/cmedical/302431.html
醋五味子,https://www.dayi.org.cn/cmedical/1156252.html
黄柏,https://www.dayi.org.cn/cmedical/301314.html
黄连,https://www.dayi.org.cn/cmedical/301392.html
毛冬青,https://www.dayi.org.cn/cmedical/1114784.html
狗脊,https://www.dayi.org.cn/cmedical/301057.html
